,UNIPROT_ID,cell_line,half-life t1/2 in h,kdeg,HGNC_ID,Study
6879,A8MYQ9,HeLA,26.41701094735969,0.026238668028762107,,Cambridge 2011
6880,A8MYS7,HeLA,47.402981680433236,0.01462243842028315,,Cambridge 2011
6881,A8MYT4,HeLA,25.671362991425124,0.027000793872591564,HGNC:8974,Cambridge 2011
6882,A8MYU1,HeLA,29.62846907112248,0.02339463368478678,,Cambridge 2011
6883,A8MYU7,HeLA,35.98043376399073,0.019264558762869834,HGNC:29319,Cambridge 2011
6884,A8MYV2,HeLA,41.79387237817182,0.01658489967830699,HGNC:6723,Cambridge 2011
6885,A8MYW1,HeLA,46.87275099825085,0.014787849353792173,HGNC:13280,Cambridge 2011
6886,A8MYW7,HeLA,32.79038907400762,0.021138729979553406,,Cambridge 2011
6887,A8MYX0,HeLA,13.725007123664394,0.050502500604523125,,Cambridge 2011
6888,A8MYX5,HeLA,70.02690759401219,0.009898297731188324,,Cambridge 2011
6889,A8MYX6,HeLA,60.783597594116245,0.011403523450330305,,Cambridge 2011
6890,A8MYY3,HeLA,23.551906821774615,0.029430618327646613,,Cambridge 2011
6891,A8MYY5,HeLA,36.734587415217874,0.018869061267115208,,Cambridge 2011
6892,A8MYY8,HeLA,45.14515485569169,0.015353744665969542,,Cambridge 2011
6893,A8MYZ8,HeLA,43.03167734442432,0.016107835514103136,,Cambridge 2011
6894,A8MZ03,HeLA,33.06368031810637,0.020964005636733767,,Cambridge 2011
6895,A8MZ11,HeLA,40.51662808129823,0.017107721283447324,,Cambridge 2011
6896,A8MZ15,HeLA,27.357501675325963,0.02533664034041173,,Cambridge 2011
6897,A8MZ22,HeLA,39.587452618209284,0.01750926454512797,,Cambridge 2011
6898,A8MZ46,HeLA,21.0467129359958,0.03293374992417313,,Cambridge 2011
6899,A8MZ56,HeLA,39.430406015195054,0.017579001856912947,HGNC:12711,Cambridge 2011
6900,A8MZ62,HeLA,34.92457991404138,0.019846972598266427,HGNC:9973,Cambridge 2011
6901,A8MZ70,HeLA,62.48290158516887,0.01109338975903886,,Cambridge 2011
6902,A8MZ71,HeLA,41.70945125078797,0.01661846799163656,,Cambridge 2011
6903,A8MZ76,HeLA,38.562384509551734,0.01797469708825334,,Cambridge 2011
6904,A8MZ77,HeLA,41.81151173403499,0.01657790287443055,,Cambridge 2011
6905,A8MZ87,HeLA,28.823738764871536,0.024047788741573914,HGNC:20716,Cambridge 2011
6906,A8MZ91,HeLA,49.15434931095105,0.014101441485372684,HGNC:10894,Cambridge 2011
6907,A8MZB0,HeLA,29.23061088363775,0.023713058318187402,,Cambridge 2011
6908,A8MZB4,HeLA,44.182710958100316,0.01568819942301132,,Cambridge 2011
6909,A8MZE4,HeLA,11.678312077628796,0.05935337024326929,,Cambridge 2011
6910,A8MZE8,HeLA,27.270912636131722,0.02541708778904532,,Cambridge 2011
6911,A8MZF9,HeLA,36.69595597448677,0.01888892555468136,HGNC:3030,Cambridge 2011
6912,A8MZI2,HeLA,62.04581390181479,0.011171538206539206,,Cambridge 2011
6913,A8MZK4,HeLA,46.02969249182667,0.015058696746301855,,Cambridge 2011
6914,A8MZM5,HeLA,24.69431059691529,0.02806910433233679,HGNC:14101,Cambridge 2011
6915,A8MZN7,HeLA,52.02473748191417,0.013323415246466361,,Cambridge 2011
6916,O00116,HeLA,43.130254376245254,0.016071019997083724,HGNC:327,Cambridge 2011
6917,O00139-1,HeLA,26.198172807362344,0.02645784443276722,,Cambridge 2011
6918,O00139-2,HeLA,26.198172807362344,0.02645784443276722,,Cambridge 2011
6919,O00139-3,HeLA,26.198172807362344,0.02645784443276722,,Cambridge 2011
6920,O00139-4,HeLA,26.198172807362344,0.02645784443276722,,Cambridge 2011
6921,O00154-1,HeLA,50.98018830622606,0.013596402908446952,,Cambridge 2011
6922,O00154-2,HeLA,50.98018830622606,0.013596402908446952,,Cambridge 2011
6923,O00154-3,HeLA,50.98018830622606,0.013596402908446952,,Cambridge 2011
6924,O00154-4,HeLA,50.98018830622606,0.013596402908446952,,Cambridge 2011
6925,O00154-5,HeLA,50.98018830622606,0.013596402908446952,,Cambridge 2011
6926,O00154-6,HeLA,50.98018830622606,0.013596402908446952,,Cambridge 2011
6927,O00161-1,HeLA,25.69418393588719,0.026976812429205948,,Cambridge 2011
6928,O00161-2,HeLA,25.69418393588719,0.026976812429205948,,Cambridge 2011
6929,O00164,HeLA,22.85077244789348,0.030333643299828305,,Cambridge 2011
6930,O00184,HeLA,28.001231406432556,0.024754167789946293,,Cambridge 2011
6931,O00203-1,HeLA,27.63042336546539,0.025086375673356257,,Cambridge 2011
6932,O00213-1,HeLA,15.33964584640112,0.04518664821212718,,Cambridge 2011
6933,O00213-2,HeLA,15.33964584640112,0.04518664821212718,,Cambridge 2011
6934,O00233-1,HeLA,36.54751393719531,0.018965645153075986,,Cambridge 2011
6935,O00233-2,HeLA,36.54751393719531,0.018965645153075986,,Cambridge 2011
6936,O00245,HeLA,23.330978843201322,0.029709305606863953,,Cambridge 2011
6937,O00267-1,HeLA,28.92373365178194,0.023964650930093243,,Cambridge 2011
6938,O00267-2,HeLA,28.92373365178194,0.023964650930093243,,Cambridge 2011
6939,O00273-1,HeLA,37.94740238280661,0.01826599811938642,,Cambridge 2011
6940,O00273-2,HeLA,37.94740238280661,0.01826599811938642,,Cambridge 2011
6941,O00418,HeLA,90.66300644778828,0.007645314309746835,HGNC:24615,Cambridge 2011
6942,O00425-1,HeLA,54.83785518065385,0.012639939659866192,,Cambridge 2011
6943,O00429-1,HeLA,41.46900236513591,0.016714826521669415,,Cambridge 2011
6944,O00429-2,HeLA,41.46900236513591,0.016714826521669415,,Cambridge 2011
6945,O00429-3,HeLA,41.46900236513591,0.016714826521669415,,Cambridge 2011
6946,O00429-4,HeLA,41.46900236513591,0.016714826521669415,,Cambridge 2011
6947,O00429-5,HeLA,41.46900236513591,0.016714826521669415,,Cambridge 2011
6948,O00432,HeLA,48.612659008835394,0.014258573686207232,HGNC:2962,Cambridge 2011
6949,O00442-1,HeLA,56.927768694395574,0.012175906353908866,,Cambridge 2011
6950,O00442-2,HeLA,56.927768694395574,0.012175906353908866,,Cambridge 2011
6951,O00469-1,HeLA,26.361295288198967,0.026294124510271813,,Cambridge 2011
6952,O00469-2,HeLA,26.361295288198967,0.026294124510271813,,Cambridge 2011
6953,O00499-1,HeLA,41.58706748637104,0.016667373355601575,,Cambridge 2011
6954,O00499-10,HeLA,41.58706748637104,0.016667373355601575,,Cambridge 2011
6955,O00499-11,HeLA,41.58706748637104,0.016667373355601575,,Cambridge 2011
6956,O00499-2,HeLA,41.58706748637104,0.016667373355601575,,Cambridge 2011
6957,O00499-3,HeLA,41.58706748637104,0.016667373355601575,,Cambridge 2011
6958,O00499-4,HeLA,41.58706748637104,0.016667373355601575,,Cambridge 2011
6959,O00499-5,HeLA,41.58706748637104,0.016667373355601575,,Cambridge 2011
6960,O00499-6,HeLA,41.58706748637104,0.016667373355601575,,Cambridge 2011
6961,O00499-7,HeLA,41.58706748637104,0.016667373355601575,,Cambridge 2011
6962,O00499-8,HeLA,41.58706748637104,0.016667373355601575,,Cambridge 2011
6963,O00499-9,HeLA,41.58706748637104,0.016667373355601575,,Cambridge 2011
6964,O00507-1,HeLA,22.571328741575556,0.030709188125163128,,Cambridge 2011
6965,O00507-2,HeLA,22.571328741575556,0.030709188125163128,,Cambridge 2011
6966,O00527,HeLA,80.10778534986638,0.008652681852739567,HGNC:3676,Cambridge 2011
6967,O00541-1,HeLA,36.61131656025678,0.018932593680949118,,Cambridge 2011
6968,O00541-2,HeLA,36.61131656025678,0.018932593680949118,,Cambridge 2011
6969,O00561,HeLA,56.92049746661325,0.01217746174770365,HGNC:1463,Cambridge 2011
6970,O00563,HeLA,15.205897848265565,0.04558410081907843,,Cambridge 2011
6971,O00712-1,HeLA,27.226071410860584,0.025458949625888596,,Cambridge 2011
6972,O00712-2,HeLA,27.226071410860584,0.025458949625888596,,Cambridge 2011
6973,O00764-1,HeLA,89.76794589305881,0.007721544407239712,,Cambridge 2011
6974,O00764-2,HeLA,89.76794589305881,0.007721544407239712,,Cambridge 2011
6975,O00764-3,HeLA,89.76794589305881,0.007721544407239712,,Cambridge 2011
6976,O02923,HeLA,14.876813071903685,0.046592450762792836,,Cambridge 2011
6977,O02924,HeLA,14.876813071903685,0.046592450762792836,,Cambridge 2011
6978,O02925,HeLA,14.876813071903685,0.046592450762792836,,Cambridge 2011
6979,O02926,HeLA,14.876813071903685,0.046592450762792836,,Cambridge 2011
6980,O02927,HeLA,14.876813071903685,0.046592450762792836,,Cambridge 2011
6981,O02928,HeLA,14.876813071903685,0.046592450762792836,,Cambridge 2011
6982,O02929,HeLA,14.876813071903685,0.046592450762792836,,Cambridge 2011
6983,O14497-1,HeLA,47.20897196119174,0.014682530708987875,,Cambridge 2011
6984,O14497-2,HeLA,47.20897196119174,0.014682530708987875,,Cambridge 2011
6985,O14582,HeLA,31.171221215559086,0.022236766912871592,HGNC:10710,Cambridge 2011
6986,O14582-1,HeLA,31.171221215559086,0.022236766912871592,,Cambridge 2011
6987,O14582-2,HeLA,31.171221215559086,0.022236766912871592,,Cambridge 2011
6988,O14617-1,HeLA,45.20457407227181,0.01533356291449093,,Cambridge 2011
6989,O14617-2,HeLA,45.20457407227181,0.01533356291449093,,Cambridge 2011
6990,O14617-3,HeLA,45.20457407227181,0.01533356291449093,,Cambridge 2011
6991,O14617-4,HeLA,45.20457407227181,0.01533356291449093,,Cambridge 2011
6992,O14617-5,HeLA,45.20457407227181,0.01533356291449093,,Cambridge 2011
6993,O14647-1,HeLA,24.832705598753453,0.027912672576231073,,Cambridge 2011
6994,O14647-2,HeLA,24.832705598753453,0.027912672576231073,,Cambridge 2011
6995,O14653-1,HeLA,29.07899920628808,0.023836693128354233,,Cambridge 2011
6996,O14653-2,HeLA,29.07899920628808,0.023836693128354233,,Cambridge 2011
6997,O14656-1,HeLA,43.0241167537593,0.016110666130046247,,Cambridge 2011
6998,O14727-1,HeLA,55.93707948628504,0.01239155113076461,,Cambridge 2011
6999,O14727-2,HeLA,55.93707948628504,0.01239155113076461,,Cambridge 2011
7000,O14727-3,HeLA,55.93707948628504,0.01239155113076461,,Cambridge 2011
7001,O14727-4,HeLA,55.93707948628504,0.01239155113076461,,Cambridge 2011
7002,O14727-5,HeLA,55.93707948628504,0.01239155113076461,,Cambridge 2011
7003,O14727-6,HeLA,55.93707948628504,0.01239155113076461,,Cambridge 2011
7004,O14732-1,HeLA,34.403871053186016,0.020147360147013325,,Cambridge 2011
7005,O14732-2,HeLA,34.403871053186016,0.020147360147013325,,Cambridge 2011
7006,O14735-1,HeLA,50.06406190720427,0.013845204606943823,,Cambridge 2011
7007,O14770-1,HeLA,31.347159529885182,0.022111961369231086,,Cambridge 2011
7008,O14770-2,HeLA,31.347159529885182,0.022111961369231086,,Cambridge 2011
7009,O14770-3,HeLA,31.347159529885182,0.022111961369231086,,Cambridge 2011
7010,O14770-4,HeLA,31.347159529885182,0.022111961369231086,,Cambridge 2011
7011,O14770-5,HeLA,31.347159529885182,0.022111961369231086,,Cambridge 2011
7012,O14773-1,HeLA,45.37536855301285,0.015275846845191553,,Cambridge 2011
7013,O14773-2,HeLA,45.37536855301285,0.015275846845191553,,Cambridge 2011
7014,O14776-1,HeLA,48.64294780461814,0.01424969521469129,,Cambridge 2011
7015,O14776-2,HeLA,48.64294780461814,0.01424969521469129,,Cambridge 2011
7016,O14786,HeLA,12.0737973668123,0.057409210996469506,HGNC:8004,Cambridge 2011
7017,O14786-1,HeLA,12.0737973668123,0.057409210996469506,,Cambridge 2011
7018,O14786-2,HeLA,12.0737973668123,0.057409210996469506,,Cambridge 2011
7019,O14787-1,HeLA,40.05189636625625,0.017306226257589197,,Cambridge 2011
7020,O14787-2,HeLA,40.05189636625625,0.017306226257589197,,Cambridge 2011
7021,O14818-1,HeLA,48.426849730909716,0.014313282495382428,,Cambridge 2011
7022,O14818-2,HeLA,48.426849730909716,0.014313282495382428,,Cambridge 2011
7023,O14828-1,HeLA,32.4846245581521,0.021337700219348794,,Cambridge 2011
7024,O14828-2,HeLA,32.4846245581521,0.021337700219348794,,Cambridge 2011
7025,O14893-1,HeLA,45.6779653685828,0.015174650949682851,,Cambridge 2011
7026,O14893-2,HeLA,45.6779653685828,0.015174650949682851,,Cambridge 2011
7027,O14893-3,HeLA,45.6779653685828,0.015174650949682851,,Cambridge 2011
7028,O14936-1,HeLA,41.76568649392906,0.01659609212123687,,Cambridge 2011
7029,O14936-2,HeLA,41.76568649392906,0.01659609212123687,,Cambridge 2011
7030,O14936-3,HeLA,41.76568649392906,0.01659609212123687,,Cambridge 2011
7031,O14936-4,HeLA,41.76568649392906,0.01659609212123687,,Cambridge 2011
7032,O14936-5,HeLA,41.76568649392906,0.01659609212123687,,Cambridge 2011
7033,O14936-6,HeLA,41.76568649392906,0.01659609212123687,,Cambridge 2011
7034,O14939-1,HeLA,38.17520670915764,0.01815699875159209,,Cambridge 2011
7035,O14939-2,HeLA,38.17520670915764,0.01815699875159209,,Cambridge 2011
7036,O14939-3,HeLA,38.17520670915764,0.01815699875159209,,Cambridge 2011
7037,O14943,HeLA,69.98045284483679,0.009904868465152926,,Cambridge 2011
7038,O14974-1,HeLA,47.27500896685465,0.014662021133532162,,Cambridge 2011
7039,O14974-2,HeLA,47.27500896685465,0.014662021133532162,,Cambridge 2011
7040,O14974-3,HeLA,47.27500896685465,0.014662021133532162,,Cambridge 2011
7041,O14974-4,HeLA,47.27500896685465,0.014662021133532162,,Cambridge 2011
7042,O14979-1,HeLA,46.47846147351059,0.014913298732037198,,Cambridge 2011
7043,O14979-2,HeLA,46.47846147351059,0.014913298732037198,,Cambridge 2011
7044,O14979-3,HeLA,46.47846147351059,0.014913298732037198,,Cambridge 2011
7045,O14992,HeLA,45.47426916490877,0.015242623868155043,,Cambridge 2011
7046,O15013-1,HeLA,31.874092014039668,0.02174641336464213,,Cambridge 2011
7047,O15013-2,HeLA,31.874092014039668,0.02174641336464213,,Cambridge 2011
7048,O15013-4,HeLA,31.874092014039668,0.02174641336464213,,Cambridge 2011
7049,O15020-1,HeLA,34.50072536282662,0.02009080021566121,,Cambridge 2011
7050,O15020-2,HeLA,34.50072536282662,0.02009080021566121,,Cambridge 2011
7051,O15027-1,HeLA,25.0923816301525,0.027623809918745156,,Cambridge 2011
7052,O15027-2,HeLA,25.0923816301525,0.027623809918745156,,Cambridge 2011
7053,O15027-3,HeLA,25.0923816301525,0.027623809918745156,,Cambridge 2011
7054,O15042-1,HeLA,29.99537498214147,0.023108468587994934,,Cambridge 2011
7055,O15042-2,HeLA,29.99537498214147,0.023108468587994934,,Cambridge 2011
7056,O15042-3,HeLA,29.99537498214147,0.023108468587994934,,Cambridge 2011
7057,O15056-1,HeLA,27.539078865451597,0.025169584790634164,,Cambridge 2011
7058,O15056-2,HeLA,27.539078865451597,0.025169584790634164,,Cambridge 2011
7059,O15056-3,HeLA,27.539078865451597,0.025169584790634164,,Cambridge 2011
7060,O15082,HeLA,19.995257387954172,0.034665579297694905,HGNC:29023,Cambridge 2011
7061,O15084-1,HeLA,33.04978092225228,0.020972822246251323,,Cambridge 2011
7062,O15126-1,HeLA,31.114833670740953,0.022277065270374593,,Cambridge 2011
7063,O15160-1,HeLA,28.78035763607001,0.024084036387763085,,Cambridge 2011
7064,O15160-2,HeLA,28.78035763607001,0.024084036387763085,,Cambridge 2011
7065,O15164-1,HeLA,19.255330774547343,0.03599767714591441,,Cambridge 2011
7066,O15164-2,HeLA,19.255330774547343,0.03599767714591441,,Cambridge 2011
7067,O15187,HeLA,34.279399513180245,0.020220516998654948,,Cambridge 2011
7068,O15254-1,HeLA,102.42518520428169,0.00676735101017879,,Cambridge 2011
7069,O15254-2,HeLA,102.42518520428169,0.00676735101017879,,Cambridge 2011
7070,O15260-1,HeLA,52.10761027193669,0.013302225470379127,,Cambridge 2011
7071,O15260-2,HeLA,52.10761027193669,0.013302225470379127,,Cambridge 2011
7072,O15289,HeLA,64.75798033228953,0.01070365655326544,,Cambridge 2011
7073,O15294-1,HeLA,17.591177230907338,0.039403115065096375,,Cambridge 2011
7074,O15294-2,HeLA,17.591177230907338,0.039403115065096375,,Cambridge 2011
7075,O15294-3,HeLA,17.591177230907338,0.039403115065096375,,Cambridge 2011
7076,O15320,HeLA,38.48996477020384,0.01800851688740775,HGNC:18432,Cambridge 2011
7077,O15320-1,HeLA,38.48996477020384,0.01800851688740775,,Cambridge 2011
7078,O15320-2,HeLA,38.48996477020384,0.01800851688740775,,Cambridge 2011
7079,O15320-3,HeLA,38.48996477020384,0.01800851688740775,,Cambridge 2011
7080,O15320-4,HeLA,38.48996477020384,0.01800851688740775,,Cambridge 2011
7081,O15344-1,HeLA,24.28583890672179,0.02854120803577007,,Cambridge 2011
7082,O15344-2,HeLA,24.28583890672179,0.02854120803577007,,Cambridge 2011
7083,O15357-1,HeLA,33.04382851457078,0.020976600222165537,,Cambridge 2011
7084,O15357-2,HeLA,33.04382851457078,0.020976600222165537,,Cambridge 2011
7085,O15379-1,HeLA,28.163768626795015,0.024611307873779537,,Cambridge 2011
7086,O15379-2,HeLA,28.163768626795015,0.024611307873779537,,Cambridge 2011
7087,O15382-1,HeLA,52.0483842139801,0.013317362124255286,,Cambridge 2011
7088,O15382-2,HeLA,52.0483842139801,0.013317362124255286,,Cambridge 2011
7089,O15384,HeLA,26.68422842537691,0.025975912419515825,,Cambridge 2011
7090,O15385,HeLA,26.68422842537691,0.025975912419515825,,Cambridge 2011
7091,O15400-1,HeLA,48.496959993609686,0.014292590311872733,,Cambridge 2011
7092,O15400-2,HeLA,48.496959993609686,0.014292590311872733,,Cambridge 2011
7093,O15438-1,HeLA,39.94403653877263,0.017352957803529082,,Cambridge 2011
7094,O15438-2,HeLA,39.94403653877263,0.017352957803529082,,Cambridge 2011
7095,O15451,HeLA,50.639029757391505,0.013688002789168178,,Cambridge 2011
7096,O15460-1,HeLA,25.299423352384483,0.02739774622154049,,Cambridge 2011
7097,O15460-2,HeLA,25.299423352384483,0.02739774622154049,,Cambridge 2011
7098,O15511-1,HeLA,24.8812061642735,0.02785826281827219,,Cambridge 2011
7099,O15511-2,HeLA,24.8812061642735,0.02785826281827219,,Cambridge 2011
7100,O15513,HeLA,47.704777158759796,0.014529932259261504,,Cambridge 2011
7101,O15533-1,HeLA,22.891794883191114,0.030279284962006468,,Cambridge 2011
7102,O15533-2,HeLA,22.891794883191114,0.030279284962006468,,Cambridge 2011
7103,O15533-3,HeLA,22.891794883191114,0.030279284962006468,,Cambridge 2011
7104,O19658,HeLA,14.876813071903685,0.046592450762792836,,Cambridge 2011
7105,O19659,HeLA,14.876813071903685,0.046592450762792836,,Cambridge 2011
7106,O19745,HeLA,14.876813071903685,0.046592450762792836,,Cambridge 2011
7107,O19766,HeLA,14.876813071903685,0.046592450762792836,,Cambridge 2011
7108,O19767,HeLA,14.876813071903685,0.046592450762792836,,Cambridge 2011
7109,O19768,HeLA,14.876813071903685,0.046592450762792836,,Cambridge 2011
7110,O19805,HeLA,14.876813071903685,0.046592450762792836,,Cambridge 2011
7111,O19806,HeLA,14.876813071903685,0.046592450762792836,,Cambridge 2011
7112,O19807,HeLA,14.876813071903685,0.046592450762792836,,Cambridge 2011
7113,O19808,HeLA,14.876813071903685,0.046592450762792836,,Cambridge 2011
7114,O19809,HeLA,14.876813071903685,0.046592450762792836,,Cambridge 2011
7115,O43148-1,HeLA,32.583833523541,0.021272732689944656,,Cambridge 2011
7116,O43148-2,HeLA,32.583833523541,0.021272732689944656,,Cambridge 2011
7117,O43149-1,HeLA,37.1556037634667,0.01865525278427808,,Cambridge 2011
7118,O43149-2,HeLA,37.1556037634667,0.01865525278427808,,Cambridge 2011
7119,O43154,HeLA,37.20341091357713,0.018631280399802965,HGNC:29028,Cambridge 2011
7120,O43163,HeLA,22.37582715679789,0.030977499768063934,HGNC:30228,Cambridge 2011
7121,O43172-1,HeLA,23.944772164006306,0.0289477459134851,,Cambridge 2011
7122,O43172-2,HeLA,23.944772164006306,0.0289477459134851,,Cambridge 2011
7123,O43209,HeLA,50.7893770114506,0.013647483417716927,,Cambridge 2011
7124,O43210,HeLA,29.62846907112248,0.02339463368478678,,Cambridge 2011
7125,O43292-1,HeLA,30.47880431844436,0.02274194136088484,,Cambridge 2011
7126,O43292-2,HeLA,30.47880431844436,0.02274194136088484,,Cambridge 2011
7127,O43294-1,HeLA,13.21566835964636,0.05244889336633545,,Cambridge 2011
7128,O43294-2,HeLA,13.21566835964636,0.05244889336633545,,Cambridge 2011
7129,O43299-1,HeLA,26.1295383105682,0.02652734129173645,,Cambridge 2011
7130,O43341,HeLA,37.15825577203428,0.018653921346911434,HGNC:6041,Cambridge 2011
7131,O43379-1,HeLA,21.20478655483458,0.03268824134435399,,Cambridge 2011
7132,O43379-2,HeLA,21.20478655483458,0.03268824134435399,,Cambridge 2011
7133,O43379-3,HeLA,21.20478655483458,0.03268824134435399,,Cambridge 2011
7134,O43383,HeLA,28.16112763682115,0.024613615956686468,,Cambridge 2011
7135,O43395-1,HeLA,36.18277338054944,0.01915682839648097,,Cambridge 2011
7136,O43395-2,HeLA,36.18277338054944,0.01915682839648097,,Cambridge 2011
7137,O43397,HeLA,21.28102310025868,0.032571139897476065,HGNC:12006,Cambridge 2011
7138,O43398,HeLA,39.5719889388664,0.017516106699381927,HGNC:12007,Cambridge 2011
7139,O43399-1,HeLA,39.921917129684346,0.017362572501423,,Cambridge 2011
7140,O43399-2,HeLA,39.5719889388664,0.017516106699381927,,Cambridge 2011
7141,O43426-1,HeLA,22.976753043816696,0.03016732517593381,,Cambridge 2011
7142,O43426-2,HeLA,22.976753043816696,0.03016732517593381,,Cambridge 2011
7143,O43426-4,HeLA,22.976753043816696,0.03016732517593381,,Cambridge 2011
7144,O43427-1,HeLA,19.380967017726118,0.03576432382997106,,Cambridge 2011
7145,O43427-2,HeLA,19.380967017726118,0.03576432382997106,,Cambridge 2011
7146,O43432-1,HeLA,27.270912636131722,0.02541708778904532,,Cambridge 2011
7147,O43493-1,HeLA,45.62140820308716,0.015193463066162887,,Cambridge 2011
7148,O43493-2,HeLA,45.62140820308716,0.015193463066162887,,Cambridge 2011
7149,O43493-3,HeLA,45.62140820308716,0.015193463066162887,,Cambridge 2011
7150,O43493-4,HeLA,45.62140820308716,0.015193463066162887,,Cambridge 2011
7151,O43493-5,HeLA,45.62140820308716,0.015193463066162887,,Cambridge 2011
7152,O43493-6,HeLA,45.62140820308716,0.015193463066162887,,Cambridge 2011
7153,O43504,HeLA,32.27162827200826,0.021478531381113074,HGNC:17955,Cambridge 2011
7154,O43516,HeLA,35.88030389195261,0.019318319673301523,HGNC:12736,Cambridge 2011
7155,O43516-1,HeLA,35.88030389195261,0.019318319673301523,,Cambridge 2011
7156,O43516-2,HeLA,35.88030389195261,0.019318319673301523,,Cambridge 2011
7157,O43516-3,HeLA,35.88030389195261,0.019318319673301523,,Cambridge 2011
7158,O43516-4,HeLA,35.88030389195261,0.019318319673301523,,Cambridge 2011
7159,O43570-1,HeLA,15.61056505604551,0.04440244014687411,,Cambridge 2011
7160,O43570-2,HeLA,15.61056505604551,0.04440244014687411,,Cambridge 2011
7161,O43577,HeLA,55.972030236615105,0.01238381344449626,,Cambridge 2011
7162,O43660-1,HeLA,31.420338373015966,0.022060461995381486,,Cambridge 2011
7163,O43660-2,HeLA,31.420338373015966,0.022060461995381486,,Cambridge 2011
7164,O43663-1,HeLA,10.073856404238375,0.06880653770966175,,Cambridge 2011
7165,O43663-2,HeLA,10.073856404238375,0.06880653770966175,,Cambridge 2011
7166,O43667,HeLA,27.581524933760686,0.025130850532180348,,Cambridge 2011
7167,O43670,HeLA,29.081868175226802,0.023834341603624975,HGNC:12998,Cambridge 2011
7168,O43670-1,HeLA,29.081868175226802,0.023834341603624975,,Cambridge 2011
7169,O43670-2,HeLA,29.081868175226802,0.023834341603624975,,Cambridge 2011
7170,O43670-3,HeLA,29.081868175226802,0.023834341603624975,,Cambridge 2011
7171,O43768-1,HeLA,23.562608168213295,0.029417251927782037,,Cambridge 2011
7172,O43768-2,HeLA,23.562608168213295,0.029417251927782037,,Cambridge 2011
7173,O43788,HeLA,35.55302229924377,0.019496153511953013,HGNC:25071,Cambridge 2011
7174,O43815-1,HeLA,35.80020850688336,0.019361540322500436,,Cambridge 2011
7175,O43815-2,HeLA,35.80020850688336,0.019361540322500436,,Cambridge 2011
7176,O43837-1,HeLA,42.99390606720611,0.01612198667123776,,Cambridge 2011
7177,O43837-2,HeLA,42.99390606720611,0.01612198667123776,,Cambridge 2011
7178,O43847-1,HeLA,26.314732351645528,0.02634065098201924,,Cambridge 2011
7179,O43847-2,HeLA,26.314732351645528,0.02634065098201924,,Cambridge 2011
7180,O43852-1,HeLA,45.59102286320837,0.015203589150427025,,Cambridge 2011
7181,O43852-2,HeLA,46.293222246749714,0.01497297329758919,,Cambridge 2011
7182,O43854-1,HeLA,15.789005996819288,0.04390062178072391,,Cambridge 2011
7183,O43854-2,HeLA,15.789005996819288,0.04390062178072391,,Cambridge 2011
7184,O43862,HeLA,36.7320088819139,0.018870385847620682,,Cambridge 2011
7185,O43865-1,HeLA,29.62846907112248,0.02339463368478678,,Cambridge 2011
7186,O43865-2,HeLA,29.62846907112248,0.02339463368478678,,Cambridge 2011
7187,O60213,HeLA,30.36289626644615,0.022828756995950283,,Cambridge 2011
7188,O60249,HeLA,71.52640445581757,0.009690787420862289,,Cambridge 2011
7189,O60250,HeLA,84.47744357986701,0.008205115486296969,,Cambridge 2011
7190,O60251,HeLA,78.72428568066874,0.008804743981692958,,Cambridge 2011
7191,O60271-1,HeLA,30.75865852235736,0.02253502635871202,,Cambridge 2011
7192,O60271-2,HeLA,30.75865852235736,0.02253502635871202,,Cambridge 2011
7193,O60271-3,HeLA,30.75865852235736,0.02253502635871202,,Cambridge 2011
7194,O60271-4,HeLA,30.75865852235736,0.02253502635871202,,Cambridge 2011
7195,O60271-5,HeLA,30.75865852235736,0.02253502635871202,,Cambridge 2011
7196,O60288,HeLA,27.474489206622426,0.025228755859558246,HGNC:31928,Cambridge 2011
7197,O60310,HeLA,32.79038907400762,0.021138729979553406,HGNC:29071,Cambridge 2011
7198,O60313,HeLA,37.77525799322677,0.01834923750048852,HGNC:8140,Cambridge 2011
7199,O60313-1,HeLA,37.77525799322677,0.01834923750048852,,Cambridge 2011
7200,O60313-2,HeLA,37.77525799322677,0.01834923750048852,,Cambridge 2011
7201,O60313-3,HeLA,37.77525799322677,0.01834923750048852,,Cambridge 2011
7202,O60313-4,HeLA,37.77525799322677,0.01834923750048852,,Cambridge 2011
7203,O60313-5,HeLA,37.77525799322677,0.01834923750048852,,Cambridge 2011
7204,O60313-6,HeLA,37.77525799322677,0.01834923750048852,,Cambridge 2011
7205,O60313-7,HeLA,37.77525799322677,0.01834923750048852,,Cambridge 2011
7206,O60313-8,HeLA,37.77525799322677,0.01834923750048852,,Cambridge 2011
7207,O60333-2,HeLA,45.74343001085935,0.015152934102129952,,Cambridge 2011
7208,O60333-3,HeLA,45.74343001085935,0.015152934102129952,,Cambridge 2011
7209,O60341-1,HeLA,22.88342217348297,0.030290363709810666,,Cambridge 2011
7210,O60341-2,HeLA,22.88342217348297,0.030290363709810666,,Cambridge 2011
7211,O60361,HeLA,61.88698610901697,0.011200209028420489,HGNC:31358,Cambridge 2011
7212,O60362,HeLA,48.64294780461814,0.01424969521469129,,Cambridge 2011
7213,O60382,HeLA,29.31962765102461,0.02364106354999097,,Cambridge 2011
7214,O60385,HeLA,31.65317056562919,0.021898191181916035,,Cambridge 2011
7215,O60443-1,HeLA,61.87818937625886,0.011201801273550012,,Cambridge 2011
